address,link,source,city,available,square_meters,bedrooms,price,lat,lon,postalcode,scrape_date
"1199 NOOTDORP, OUDEWEG  ",https://www.rebohuurwoning.nl/nl/aanbod/nootdorp-1199-nootdorp-oudeweg--6687,Rebo,Nootdorp,True,,,11951245.0,52.04165422,4.39425129,,2024-02-28 20:46:54.582834
Jacob van Ruysdaelstraat,https://www.rebohuurwoning.nl/nl/aanbod/almere-1935-ruysdaelstraat-almere--6619,Rebo,Almere,True,,,8851155.0,52.38384155,5.2571281,,2024-02-28 20:46:54.582834
2251 Azorenweg Almere  ,https://www.rebohuurwoning.nl/nl/aanbod/almere-2251-azorenweg-almere--6616,Rebo,Almere,True,,,13501350.0,52.39837588,5.30228621,,2024-02-28 20:46:54.582834
0699 ZOETERMEER I  ,https://www.rebohuurwoning.nl/nl/aanbod/zoetermeer-0699-zoetermeer-i--6560,Rebo,Zoetermeer,True,,,11001100.0,52.05991268,4.49736691,,2024-02-28 20:46:54.583834
"0604 POORTUGAAL, DUINDOORN  ",https://www.rebohuurwoning.nl/nl/aanbod/poortugaal-0604-poortugaal-duindoorn--6552,Rebo,Poortugaal,True,,,10451045.0,51.85323615,4.39635863,,2024-02-28 20:46:54.583834
0681 GOUDA III  ,https://www.rebohuurwoning.nl/nl/aanbod/gouda-0681-gouda-iii--6505,Rebo,Gouda,True,,,10601060.0,52.0061848,4.75397386,,2024-02-28 20:46:54.583834
2117 GROOTE DOK OOST  ,https://www.rebohuurwoning.nl/nl/aanbod/hellevoetsluis-2117-groote-dok-oost--6501,Rebo,Hellevoetsluis,True,,,12951335.0,51.82645178,4.1303138,,2024-02-28 20:46:54.583834
"2375 EINDHOVEN, GELAARSDE KAT  ",https://www.rebohuurwoning.nl/nl/aanbod/eindhoven-2375-eindhoven-gelaarsde-kat--6615,Rebo,Eindhoven,True,,,12001250.0,51.4879001,5.4789741,,2024-02-28 20:46:54.584835
Jan Ritzema Bosstraat,https://www.rebohuurwoning.nl/nl/aanbod/purmerend-2629-jan-ritzema-bosstraat-purmerend--6477,Rebo,Purmerend,True,,,10701115.0,52.49064542,4.95971442,,2024-02-28 20:46:54.584835
Park Zonnehof,https://www.rebohuurwoning.nl/nl/aanbod/duivendrecht-2459-park-zonnehof-duivendrecht--6471,Rebo,Duivendrecht,True,,,11051745.0,52.33155041,4.9359358,,2024-02-28 20:46:54.584835
1305 Govert Flinckstraat Almere  ,https://www.rebohuurwoning.nl/nl/aanbod/almere-1305-govert-flinckstraat-almere--6451,Rebo,Almere,True,,,8701190.0,52.38201459,5.25186107,,2024-02-28 20:46:54.584835
"1194 HILLEGOM, WILLEM ELSSCHOTSINGEL  ",https://www.rebohuurwoning.nl/nl/aanbod/hillegom-1194-hillegom-willem-elsschotsingel--6431,Rebo,Hillegom,True,,,11001175.0,52.27954585,4.58469717,,2024-02-28 20:46:54.584835
Musholm,https://www.rebohuurwoning.nl/nl/aanbod/hoofddorp-0069-musholm--6413,Rebo,Hoofddorp,True,,,11501250.0,52.31469713,4.67423708,,2024-02-28 20:46:54.585834
Poldermolen e.o.,https://www.rebohuurwoning.nl/nl/aanbod/mijdrecht-0081-poldermolen-mijdrecht--6378,Rebo,Mijdrecht,True,,,10051100.0,52.20197239,4.86730038,,2024-02-28 20:46:54.585834
2124 HERTOGSTAETE  ,https://www.rebohuurwoning.nl/nl/aanbod/nijmegen-2124-hertogstaete--6352,Rebo,Nijmegen,True,,,11651350.0,51.84455606,5.86905578,,2024-02-28 20:46:54.585834
2005 BERKELS LOF  ,https://www.rebohuurwoning.nl/nl/aanbod/berkel-en-rodenrijs-2005-berkels-lof--6343,Rebo,Berkel en rodenrijs,True,,,12151375.0,52.00471757,4.47872684,,2024-02-28 20:46:54.585834
2576 OOSTENBURG K4&5  ,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2576-oostenburg-k4-5--6330,Rebo,Amsterdam,True,,,11401665.0,52.37245708,4.92701705,,2024-02-28 20:46:54.586834
2515 REYKJAVIK  ,https://www.rebohuurwoning.nl/nl/aanbod/utrecht-2515-reykjavik--6315,Rebo,Utrecht,True,,,8951280.0,52.09978138,5.06421375,,2024-02-28 20:46:54.586834
"1331 's-GRAVENHAGE, BOGOTASTRAAT  ",https://www.rebohuurwoning.nl/nl/aanbod/-s-gravenhage-1331-s-gravenhage-bogotastraat--6295,Rebo,'s-gravenhage,True,,,9051215.0,52.02979381,4.28821377,,2024-02-28 20:46:54.586834
"2167 ROTTERDAM, BUITENBASSINWEG  ",https://www.rebohuurwoning.nl/nl/aanbod/rotterdam-2167-rotterdam-buitenbassinweg--6282,Rebo,Rotterdam,True,,,9601195.0,51.90895855,4.51974659,,2024-02-28 20:46:54.586834
1385 PLAN DE HOVEN (de Muze)  ,https://www.rebohuurwoning.nl/nl/aanbod/rosmalen-1385-plan-de-hoven-de-muze--6281,Rebo,Rosmalen,True,,,9551135.0,51.7334984,5.35305827,,2024-02-28 20:46:54.586834
Stappegoor - Zuiderpark,https://www.rebohuurwoning.nl/nl/aanbod/tilburg-2482-stappegoor-zuiderpark--6274,Rebo,Tilburg,True,,,10451190.0,51.54333021,5.08137266,,2024-02-28 20:46:54.587835
Willemspoort,https://www.rebohuurwoning.nl/nl/aanbod/den-bosch-2397-willemspoort--6270,Rebo,Den bosch,True,,,10051270.0,51.68469254,5.28259886,,2024-02-28 20:46:54.587835
The Village,https://www.rebohuurwoning.nl/nl/aanbod/veldhoven-2599-the-village-veldhoven--6269,Rebo,Veldhoven,True,,,8801090.0,51.43501683,5.3926735,,2024-02-28 20:46:54.587835
Jansbuitensingel,https://www.rebohuurwoning.nl/nl/aanbod/arnhem-2519-transformatie-jansbuitensingel--6263,Rebo,Arnhem,True,,,9751095.0,51.98475802,5.9098389,,2024-02-28 20:46:54.587835
2552 DE KRALINGER ESCH HT  ,https://www.rebohuurwoning.nl/nl/aanbod/rotterdam-2552-de-kralinger-esch-ht--6261,Rebo,Rotterdam,True,,,9801105.0,51.90651256,4.52660774,,2024-02-28 20:46:54.587835
"0094 NIJMEGEN, WEDESTEINBROEK 21E STRAAT  ",https://www.rebohuurwoning.nl/nl/aanbod/nijmegen-0094-nijmegen-wedesteinbroek-21e-straat--6247,Rebo,Nijmegen,True,,,935955.0,51.8305014,5.779516,,2024-02-28 20:46:54.588834
0800 Heivelden Best  ,https://www.rebohuurwoning.nl/nl/aanbod/best-0800-heivelden-best--8454,Rebo,Best,True,,,10151085.0,51.50143783,5.37288455,,2024-02-28 20:46:54.588834
2550 LUIJVENSTEIN  ,https://www.rebohuurwoning.nl/nl/aanbod/helmond-2550-luijvenstein--6288,Rebo,Helmond,True,,,9251270.0,51.47080935,5.65816995,,2024-02-28 20:46:54.588834
2561 SPHINX BLOK 6  ,https://www.rebohuurwoning.nl/nl/aanbod/maastricht-2561-sphinx-blok-6--7729,Rebo,Maastricht,True,,,12901350.0,50.85461645,5.68721608,,2024-02-28 20:46:54.588834
2485 RIJZERTLAAN OOSTZIJDE NOVAFORM  ,https://www.rebohuurwoning.nl/nl/aanbod/-s-hertogenbosch-2485-rijzertlaan-oostzijde-novaform--7563,Rebo,'s-hertogenbosch,True,,,9651035.0,51.69322396,5.2665874,,2024-02-28 20:46:54.588834
2444 TILBURGS ARSENAAL  ,https://www.rebohuurwoning.nl/nl/aanbod/tilburg-2444-tilburgs-arsenaal--6436,Rebo,Tilburg,True,,,915980.0,51.55871392,5.08852339,,2024-02-28 20:46:54.588834
2370 ZILVERLINDE  ,https://www.rebohuurwoning.nl/nl/aanbod/-s-hertogenbosch-2370-zilverlinde--8152,Rebo,'s-hertogenbosch,True,,,11351230.0,51.72692839,5.29329681,,2024-02-28 20:46:54.589834
2359 QUIRIJNBOULEVARD  ,https://www.rebohuurwoning.nl/nl/aanbod/tilburg-2359-quirijnboulevard--7605,Rebo,Tilburg,True,,,10351035.0,51.58871594,5.0949574,,2024-02-28 20:46:54.589834
"1965 HERTOGENBOSCH, RIJZERTLAAN  ",https://www.rebohuurwoning.nl/nl/aanbod/-s-hertogenbosch-1965-hertogenbosch-rijzertlaan--6837,Rebo,'s-hertogenbosch,True,,,10501120.0,51.69389417,5.2662962,,2024-02-28 20:46:54.589834
1929 BLOOM  ,https://www.rebohuurwoning.nl/nl/aanbod/den-bosch-1929-bloom--8576,Rebo,Den bosch,True,,,8801010.0,51.72395696,5.29424132,,2024-02-28 20:46:54.589834
"1306 ROSMALEN, UILENNEST  ",https://www.rebohuurwoning.nl/nl/aanbod/rosmalen-1306-rosmalen-uilennest--8105,Rebo,Rosmalen,True,,,11851240.0,51.73081161,5.35904167,,2024-02-28 20:46:54.589834
"1257 MOLENHOEK, ESDOORNLAAN  ",https://www.rebohuurwoning.nl/nl/aanbod/molenhoek-lb-1257-molenhoek-esdoornlaan--6349,Rebo,Molenhoek lb,True,,,10151095.0,51.7687056,5.87250138,,2024-02-28 20:46:54.590833
"1198 MOLENHOEK, DE BONGERD  ",https://www.rebohuurwoning.nl/nl/aanbod/molenhoek-lb-1198-molenhoek-de-bongerd--6975,Rebo,Molenhoek lb,True,,,10951095.0,51.77424439,5.88001104,,2024-02-28 20:46:54.590833
"0802 FASE II, HEIVELDEN  ",https://www.rebohuurwoning.nl/nl/aanbod/best-0802-fase-ii-heivelden--7711,Rebo,Best,True,,,10901315.0,51.50451354,5.36820204,,2024-02-28 20:46:54.590833
0715 COMPLEX HEIVELDEN  ,https://www.rebohuurwoning.nl/nl/aanbod/best-0715-complex-heivelden--8327,Rebo,Best,True,,,10501150.0,51.50407973,5.3681404,,2024-02-28 20:46:54.590833
"0404 HELMOND, KASTEEL NOORD  ",https://www.rebohuurwoning.nl/nl/aanbod/helmond-0404-helmond-kasteel-noord--6638,Rebo,Helmond,True,,,8801175.0,51.48596822,5.65649067,,2024-02-28 20:46:54.590833
"0338 MAASTRICHT, BESMERSTRAAT  ",https://www.rebohuurwoning.nl/nl/aanbod/maastricht-0338-maastricht-besmerstraat--7059,Rebo,Maastricht,True,,,9251000.0,50.84649531,5.65052723,,2024-02-28 20:46:54.591836
"0307 BOXTEL, ANNASTRAAT  ",https://www.rebohuurwoning.nl/nl/aanbod/boxtel-0307-boxtel-annastraat--7601,Rebo,Boxtel,True,,,10001050.0,51.59183648,5.31548057,,2024-02-28 20:46:54.591836
"0131 DEN BOSCH, SPOERMEKERLAAN MR.  ",https://www.rebohuurwoning.nl/nl/aanbod/-s-hertogenbosch-0131-den-bosch-spoermekerlaan-mr--6299,Rebo,'s-hertogenbosch,True,,,950980.0,51.72831306,5.29114984,,2024-02-28 20:46:54.591836
Kernhem Scherf 5 B,https://www.rebohuurwoning.nl/nl/aanbod/ede-2669-28-woningen-kernhem-scherf-5b--6235,Rebo,Ede,True,,,11201225.0,52.05066095,5.62324858,,2024-02-28 20:46:54.591836
1104 Fré Domissehof  ,https://www.rebohuurwoning.nl/nl/aanbod/doorn-1104-fre-domissehof--6234,Rebo,Doorn,True,,,9001100.0,52.03643604,5.34387772,,2024-02-28 20:46:54.591836
Buitengewoon Kernhem,https://www.rebohuurwoning.nl/nl/aanbod/ede-buitengewoon-kernhem--6231,Rebo,Ede,True,,,11801330.0,52.05107571,5.62665386,,2024-02-28 20:46:54.591836
Castellum,https://www.rebohuurwoning.nl/nl/aanbod/houten-2298-castellum-houten--6233,Rebo,Houten,True,,,9151365.0,52.01617169,5.18181544,,2024-02-28 20:46:54.592834
Dijkhoeve e.o.,https://www.rebohuurwoning.nl/nl/aanbod/houten-2631-dijkhoeve-kant-te-houten--6232,Rebo,Houten,True,,,10151155.0,52.0343716,5.16540147,,2024-02-28 20:46:54.592834
Castor,https://www.rebohuurwoning.nl/nl/aanbod/veenendaal-castor--6222,Rebo,Veenendaal,True,,,10101180.0,52.02864781,5.56511151,,2024-02-28 20:46:54.592834
Rimpeler,https://www.rebohuurwoning.nl/nl/aanbod/putten-2564-rimpeler-te-putten--6223,Rebo,Putten,True,,,10751235.0,52.26122926,5.57848008,,2024-02-28 20:46:54.592834
Bachdreef 301-329,https://www.rebohuurwoning.nl/nl/aanbod/harderwijk-1106-bachdreef-301-329-te-harderwijk--6221,Rebo,Harderwijk,True,,,10501055.0,52.32814824,5.60835998,,2024-02-28 20:46:54.592834
Duynenberg e.o.,https://www.rebohuurwoning.nl/nl/aanbod/ermelo-1218-duynenberg-te-ermelo--6219,Rebo,Ermelo,True,,,11451205.0,52.30008777,5.60545089,,2024-02-28 20:46:54.593834
Ereprijs,https://www.rebohuurwoning.nl/nl/aanbod/veenendaal-1300-ereprijs-veenendaal--6217,Rebo,Veenendaal,True,,,9201305.0,52.00116449,5.55009948,,2024-02-28 20:46:54.593834
Blaricummerhout,https://www.rebohuurwoning.nl/nl/aanbod/blaricum-1065-blaricummerhout--6209,Rebo,Blaricum,True,,,10851300.0,52.29147398,5.27721966,,2024-02-28 20:46:54.593834
Ceram,https://www.rebohuurwoning.nl/nl/aanbod/barneveld-2214-ceram-barneveld--6208,Rebo,Barneveld,True,,,8851060.0,52.12880769,5.57782205,,2024-02-28 20:46:54.593834
Gemini e.o.,https://www.rebohuurwoning.nl/nl/aanbod/soesterberg-1112-mercury-gemini-te-soesterberg--6207,Rebo,Soesterberg,True,,,10451145.0,52.11570375,5.29926758,,2024-02-28 20:46:54.593834
Nieuw Kortenoord,https://www.rebohuurwoning.nl/nl/aanbod/wageningen-nieuw-kortenoord--6204,Rebo,Wageningen,True,,,10651395.0,51.97095539,5.65012418,,2024-02-28 20:46:54.594839
Hof van Kernhem,https://www.rebohuurwoning.nl/nl/aanbod/ede-hof-van-kernhem--6205,Rebo,Ede,True,,,10401175.0,52.05033875,5.62913943,,2024-02-28 20:46:54.594839
Lelietuin e.o.,https://www.rebohuurwoning.nl/nl/aanbod/houten-1354-lelietuin-houten--6203,Rebo,Houten,True,,,12201385.0,52.0197153,5.18434168,,2024-02-28 20:46:54.594839
Noweestraat,https://www.rebohuurwoning.nl/nl/aanbod/wageningen-noweestraat--6201,Rebo,Wageningen,True,,,10551200.0,51.98613137,5.64444671,,2024-02-28 20:46:54.594839
Stationskwartier,https://www.rebohuurwoning.nl/nl/aanbod/veenendaal-stationskwartier--6202,Rebo,Veenendaal,True,,,10501280.0,52.01723766,5.55415991,,2024-02-28 20:46:54.594839
1303 Meloenstraat Almere  ,https://www.rebohuurwoning.nl/nl/aanbod/almere-1303-meloenstraat-almere--6187,Rebo,Almere,True,,,13301340.0,52.36945807,5.25625173,,2024-02-28 20:46:54.594839
Hazenbosch,https://www.rebohuurwoning.nl/nl/aanbod/den-dolder-2762-dr-j-c-boswijklaan-den-dolder--6648,Rebo,Den dolder,True,,,11001295.0,52.14165695,5.2377083,,2024-02-28 20:46:54.595838
1351 Aquamarijn Venlo  ,https://www.rebohuurwoning.nl/nl/aanbod/venlo-1351-aquamarijn-venlo--7893,Rebo,Venlo,True,,,10851085.0,51.35208714,6.16993854,,2024-02-28 20:46:54.595838
Loerik,https://www.rebohuurwoning.nl/nl/aanbod/houten-2260-loerik-iii-houten--6154,Rebo,Houten,True,,,11451400.0,52.02252616,5.17651687,,2024-02-28 20:46:54.595838
De Vechtse,https://www.rebohuurwoning.nl/nl/aanbod/maarssen-1072-bisonspoor-maarssen--6151,Rebo,Maarssen,True,,,8651155.0,52.13482418,5.02868429,,2024-02-28 20:46:54.595838
Willem's Veste,https://www.rebohuurwoning.nl/nl/aanbod/vleuten-2017-willem-s-veste--6111,Rebo,Vleuten,True,,,9301490.0,52.09300239,5.01327423,,2024-02-28 20:46:54.595838
Simon Vestdijkhof e.o.,https://www.rebohuurwoning.nl/nl/aanbod/doorn-simon-vestdijkhof-e-o--6107,Rebo,Doorn,True,,,9501050.0,52.03638856,5.34394768,,2024-02-28 20:46:54.596838
2356 Eiland van Inti Heerhugowaard  ,https://www.rebohuurwoning.nl/nl/aanbod/heerhugowaard-2356-eiland-van-inti-heerhugowaard--6048,Rebo,Heerhugowaard,True,,,11551200.0,52.64467567,4.81153947,,2024-02-28 20:46:54.596838
Marjoleinpad,https://www.rebohuurwoning.nl/nl/aanbod/haarlem-2231-marjoleinpad-haarlem--6046,Rebo,Haarlem,True,,,9851215.0,52.36899902,4.64207701,,2024-02-28 20:46:54.596838
0711 Dvorakhof Hoorn  ,https://www.rebohuurwoning.nl/nl/aanbod/hoorn-0711-dvorakhof-hoorn--6051,Rebo,Hoorn,True,,,10251090.0,52.64942076,5.09551792,,2024-02-28 20:46:54.596838
0706 Veranda Hoorn  ,https://www.rebohuurwoning.nl/nl/aanbod/hoorn-0706-veranda-hoorn--6050,Rebo,Hoorn,True,,,10351070.0,52.64783193,5.08386759,,2024-02-28 20:46:54.596838
Derkinderenstraat e.o.,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2287-overtoomse-veld-amsterdam--6045,Rebo,Amsterdam,True,,,12051705.0,52.36735884,4.84011828,,2024-02-28 20:46:54.596838
J.M.P. de Biestraat e.o.,https://www.rebohuurwoning.nl/nl/aanbod/alkmaar-1987-de-biestraat-alkmaar--6044,Rebo,Alkmaar,True,,,10151150.0,52.67167752,4.76731181,,2024-02-28 20:46:54.597840
Karspelhof,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2422-karspelhof-amsterdam--7100,Rebo,Amsterdam,True,,,7351100.0,52.31416973,4.98377365,,2024-02-28 20:46:54.597840
Breehorn,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2291-wieringerwaardstraat--8434,Rebo,Amsterdam,True,,,11301245.0,52.39502101,4.95634693,,2024-02-28 20:46:54.597840
Koers Noord,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2110-fluitschipstraat--6419,Rebo,Amsterdam,True,,,12101425.0,52.40380442,4.91544934,,2024-02-28 20:46:54.597840
De Banne,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2102-ijdoornlaan-de-banne--6124,Rebo,Amsterdam,True,,,10251280.0,52.40809612,4.91710216,,2024-02-28 20:46:54.597840
Paramaribostraat e.o.,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2469-marowijnestraat--6094,Rebo,Amsterdam,True,,,15251865.0,52.36237177,4.85415616,,2024-02-28 20:46:54.598839
Osdorper Ban,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-0946-osdorper-ban-amsterdam--6179,Rebo,Amsterdam,True,,,11401475.0,52.35992512,4.79153007,,2024-02-28 20:46:54.598839
Park Zonnehof,https://www.rebohuurwoning.nl/nl/aanbod/duivendrecht-2458-park-zonnehof-duivendrecht--6329,Rebo,Duivendrecht,True,,,7501555.0,52.33224223,4.93493733,,2024-02-28 20:46:54.598839
2328 Jan Bouwmeesterstraat Zaandam  ,https://www.rebohuurwoning.nl/nl/aanbod/zaandam-2328-jan-bouwmeesterstraat-zaandam--6510,Rebo,Zaandam,True,,,11001145.0,52.44896082,4.82617009,,2024-02-28 20:46:54.598839
1106 Bernard Zweersstraat - Alkmaar  ,https://www.rebohuurwoning.nl/nl/aanbod/alkmaar-1106-bernard-zweersstraat-alkmaar--6024,Rebo,Alkmaar,True,,,12301270.0,52.64339883,4.73028483,,2024-02-28 20:46:54.598839
Aïdastraat e.o.,https://www.rebohuurwoning.nl/nl/aanbod/alkmaar-0707-aidastraat-alkmaar--6009,Rebo,Alkmaar,True,,,9801100.0,52.67063614,4.77401556,,2024-02-28 20:46:54.599838
Luzernevlinder toren 4,https://www.rebohuurwoning.nl/nl/aanbod/utrecht-1964-luzernevlinder-leidsche-rijn--6090,Rebo,Utrecht,True,,,9151445.0,52.09503807,5.05371204,,2024-02-28 20:46:54.599838
Willy Sluiterstraat,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2193-willy-sluiterstraat-amsterdam--5990,Rebo,Amsterdam,True,,,12501450.0,52.36532299,4.84145075,,2024-02-28 20:46:54.599838
Talbotstraat e.o.,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-0978-ijburg-amsterdam--5963,Rebo,Amsterdam,True,,,11702275.0,52.3577258,4.99456233,,2024-02-28 20:46:54.599838
Burchtplein e.o.,https://www.rebohuurwoning.nl/nl/aanbod/vleuten-1044-vleuterweide-te-utrecht--5948,Rebo,Vleuten,True,,,10001320.0,52.09319882,5.0120942,,2024-02-28 20:46:54.599838
1097 Belinhof  ,https://www.rebohuurwoning.nl/nl/aanbod/alkmaar-1097-belinhof--5928,Rebo,Alkmaar,True,,,8001355.0,52.64235918,4.73690493,,2024-02-28 20:46:54.599838
Hemelboog Binnen,https://www.rebohuurwoning.nl/nl/aanbod/heerhugowaard-0948-hemelboog-binnen-heerhugowaard--5927,Rebo,Heerhugowaard,True,,,7101255.0,52.64674122,4.81051281,,2024-02-28 20:46:54.600839
Osdorper Ban,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-0945-osdorper-ban-amsterdam--6028,Rebo,Amsterdam,True,,,11301415.0,52.35991961,4.79222012,,2024-02-28 20:46:54.600839
Bert Haanstrakade,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2390-bert-haanstrakade-ijburg-49b--6022,Rebo,Amsterdam,True,,,9451195.0,52.35288435,5.00824695,,2024-02-28 20:46:54.600839
Heart & Soul,https://www.rebohuurwoning.nl/nl/aanbod/amsterdam-2107-bijlmerdreef--5919,Rebo,Amsterdam,True,,,9702165.0,52.31782939,4.95833736,,2024-02-28 20:46:54.600839
Ratelplein,https://www.rebohuurwoning.nl/nl/aanbod/epe-ratelplein-te-epe--5742,Rebo,Epe,True,,,8401100.0,52.34641688,5.98504633,,2024-02-28 20:46:54.600839
Perzikstraat en Papayapad,https://www.rebohuurwoning.nl/nl/aanbod/assen-papayapad-en-perzikstraat-te-assen--5841,Rebo,Assen,True,,,8901125.0,53.00338358,6.51617452,,2024-02-28 20:46:54.601839
De Hunze,https://www.rebohuurwoning.nl/nl/aanbod/hattem-de-hunze-te-hattem--5904,Rebo,Hattem,True,,,10651155.0,52.47592263,6.0494121,,2024-02-28 20:46:54.601839
Hooiland,https://www.rebohuurwoning.nl/nl/aanbod/wierden-hooiland-te-wierden--5789,Rebo,Wierden,True,,,9651040.0,52.36633599,6.59898723,,2024-02-28 20:46:54.601839
Goudenregen e.o.,https://www.rebohuurwoning.nl/nl/aanbod/heino-kastanje-goudenregen-e-a-te-heino--5786,Rebo,Heino,True,,,9201030.0,52.43028159,6.2347903,,2024-02-28 20:46:54.601839
Gerbrandystraat e.o.,https://www.rebohuurwoning.nl/nl/aanbod/nunspeet-gerbrandy-treub-piersonstraat-te-nunspeet--5747,Rebo,Nunspeet,True,,,8601055.0,52.38594278,5.8031411,,2024-02-28 20:46:54.601839
Vuurdoornstraat e.o.,https://www.rebohuurwoning.nl/nl/aanbod/vaassen-vuurdoornstraat-e-a-te-vaassen--5745,Rebo,Vaassen,True,,,8601020.0,52.2952253,5.97576857,,2024-02-28 20:46:54.601839
Juffrouw Koetlaan,https://www.rebohuurwoning.nl/nl/aanbod/kampen-juffrouw-koetlaan-te-kampen--5815,Rebo,Kampen,True,,,9951085.0,52.53559686,5.91936223,,2024-02-28 20:46:54.602838
Zandrug,https://www.rebohuurwoning.nl/nl/aanbod/kampen-zandrug-te-kampen--5799,Rebo,Kampen,True,,,11401180.0,52.53111414,5.92966893,,2024-02-28 20:46:54.602838
Laakse Beemd,https://www.rebohuurwoning.nl/nl/aanbod/amersfoort-2368-laakse-beemd-te-amersfoort--5827,Rebo,Amersfoort,True,,,11801275.0,52.20482554,5.42229021,,2024-02-28 20:46:54.602838
De Broekgraaf,https://www.rebohuurwoning.nl/nl/aanbod/leerdam-2484-broekgraaf-leerdam--5765,Rebo,Leerdam,True,,,10151145.0,51.88787751,5.07527485,,2024-02-28 20:46:54.602838
Antoniuskwartier,https://www.rebohuurwoning.nl/nl/aanbod/utrecht-1079-antoniuskwartier-utrecht--5859,Rebo,Utrecht,True,,,11851280.0,52.11413041,5.10280287,,2024-02-28 20:46:54.602838
Irenepark,https://www.rebohuurwoning.nl/nl/aanbod/utrecht-1034-irenepark-te-utrecht--5839,Rebo,Utrecht,True,,,9701835.0,52.11599734,5.08687378,,2024-02-28 20:46:54.603839
De Poort van Terwijde,https://www.rebohuurwoning.nl/nl/aanbod/utrecht-1038-operettelaan-te-utrecht--5840,Rebo,Utrecht,True,,,9401130.0,52.10100619,5.04090249,,2024-02-28 20:46:54.603839
Schapendoes,https://www.rebohuurwoning.nl/nl/aanbod/warnsveld-warnsveld-schapendoes-1241--5777,Rebo,Warnsveld,True,,,9801130.0,52.13394633,6.23424146,,2024-02-28 20:46:54.603839
Het Schieven,https://www.rebohuurwoning.nl/nl/aanbod/warnsveld-warnsveld-het-schieven-1262--5780,Rebo,Warnsveld,True,,,10201125.0,52.12973819,6.23570976,,2024-02-28 20:46:54.603839
Koperslager e.a. te Groenlo,https://www.rebohuurwoning.nl/nl/aanbod/groenlo-groenlo-koperslager-e-o-4220--5898,Rebo,Groenlo,True,,,775885.0,52.03766889,6.60251226,,2024-02-28 20:46:54.603839
Het Wilgert e.o.,https://www.rebohuurwoning.nl/nl/aanbod/epse-epse-het-diekman-e-a-1270--5781,Rebo,Epse,True,,,10901150.0,52.22746331,6.20248064,,2024-02-28 20:46:54.603839
Espad e.o.,https://www.rebohuurwoning.nl/nl/aanbod/deventer-deventer-espad-esdoornlaan-1213--5843,Rebo,Deventer,True,,,8701010.0,52.24341305,6.21744984,,2024-02-28 20:46:54.604838
Gratamastraat e.o.,https://www.rebohuurwoning.nl/nl/aanbod/deventer-deventer-dudokstraat-en-gratamastraat-ve-282--5748,Rebo,Deventer,True,,,10051100.0,52.25663962,6.2262509,,2024-02-28 20:46:54.604838
"Andante, Koggeschip, Karveel",https://www.rebohuurwoning.nl/nl/aanbod/colmschate-colmschate-koggeschip-karveel-ve-414--5743,Rebo,Colmschate,True,,,7601045.0,52.24995353,6.21654492,,2024-02-28 20:46:54.604838
"Villa des Fleurs, Tedinkweide",https://www.rebohuurwoning.nl/nl/aanbod/borculo-borculo-tedinkweide-2061--5796,Rebo,Borculo,True,,,950990.0,52.10900615,6.52051375,,2024-02-28 20:46:54.604838
Schollenkamp,https://www.rebohuurwoning.nl/nl/aanbod/borculo-borculo-schollenkamp-1042--5793,Rebo,Borculo,True,,,10351125.0,52.10931185,6.51592653,,2024-02-28 20:46:54.604838
Vuurbloem e.o.,https://www.rebohuurwoning.nl/nl/aanbod/apeldoorn-apeldoorn-vuurbloem-e-a-ve-223-35--5746,Rebo,Apeldoorn,True,,,845980.0,52.21980721,5.98387632,,2024-02-28 20:46:54.604838
Valetastraat,https://www.rebohuurwoning.nl/nl/aanbod/apeldoorn-apeldoorn-valetastraat-2332--5805,Rebo,Apeldoorn,True,,,10751170.0,52.23393827,5.99376377,,2024-02-28 20:46:54.605839
Sluiswachtershoeve e.o.,https://www.rebohuurwoning.nl/nl/aanbod/apeldoorn-apeldoorn-sluiswachtershoeve-e-a-1190--5787,Rebo,Apeldoorn,True,,,10301165.0,52.18754124,6.01170811,,2024-02-28 20:46:54.605839
"De Prins, Molenstraat-centrum",https://www.rebohuurwoning.nl/nl/aanbod/apeldoorn-apeldoorn-molenstraat-1026--5837,Rebo,Apeldoorn,True,,,8301655.0,52.21135225,5.96919013,,2024-02-28 20:46:54.605839
"Amefa kwartier, Lavendelstraat e.o.",https://www.rebohuurwoning.nl/nl/aanbod/apeldoorn-apeldoorn-lavendelstraat-e-a-2367--5826,Rebo,Apeldoorn,True,,,10201115.0,52.22052054,5.99617479,,2024-02-28 20:46:54.605839
